1773277450,30174
1773277444,30694
1773277466,8280
1773277445,30127
1773277446,28676
1773277447,28231
1773277440,31231
1773277462,28421
1773277441,32769
1773277463,28520
1773277442,28284
1773277464,28448
1773277443,28047
1773277465,29183
1773277448,30111
1773277449,29946
1773277460,29311
1773277461,29243
1773277455,29706
1773277434,4100
1773277456,28793
1773277435,22617
1773277457,29275
1773277436,28918
1773277458,29194
1773277451,29135
1773277452,29858
1773277453,29901
1773277454,31525
1773277437,30578
1773277459,29022
1773277438,30832
1773277439,31850
