1773271704,640
1773271703,2
1773271705,207
1773271708,843
1773271707,852
1773271709,112
1773271661,849
1773271660,2
1773271662,1
1773271665,1
1773271664,2
1773271667,3
1773271700,847
1773271666,843
1773271669,2
1773271702,843
1773271668,843
1773271701,3
1773271659,595
1773271650,1166
1773271652,1123
1773271651,1049
1773271654,1688
1773271653,3
1773271656,852
1773271655,4
1773271658,825
1773271657,1115
1773271649,1619
1773271648,975
1773271641,405
1773271640,1290
1773271643,405
1773271642,443
1773271645,856
1773271644,843
1773271647,886
1773271646,1651
1773271638,1887
1773271637,2153
1773271639,3061
1773271593,3
1773271595,1
1773271594,843
1773271597,842
1773271630,1052
1773271596,3
1773271599,829
1773271632,846
1773271631,1697
1773271634,1009
1773271633,560
1773271636,983
1773271635,2209
1773271627,1
1773271626,1689
1773271629,2339
1773271628,849
1773271580,2989
1773271588,3
1773271621,974
1773271620,272
1773271623,3
1773271589,849
1773271622,537
1773271625,852
1773271624,846
1773271616,520
1773271615,1172
1773271618,653
1773271617,190
1773271619,761
1773271692,1
1773271694,418
1773271693,851
1773271696,843
1773271695,429
1773271698,27
1773271697,822
1773271579,397
1773271612,3
1773271611,843
1773271699,848
1773271614,3
1773271613,849
1773271605,842
1773271604,3
1773271607,2
1773271606,1
1773271609,845
1773271608,1
1773271681,850
1773271680,846
1773271682,3
1773271685,843
1773271684,846
1773271687,3
1773271689,845
1773271600,17
1773271603,849
1773271602,3
1773271670,1
1773271672,3
1773271671,843
1773271676,334
1773271675,849
1773271677,515
1773271710,312
1773271679,845
