1773273848,52
1773273969,24
1773273849,53
1773273960,38
1773273842,61
1773273963,31
1773273843,36
1773273964,30
1773273840,53
1773273961,34
1773273841,40
1773273962,34
1773273846,56
1773273967,29
1773273847,37
1773273968,20
1773273844,68
1773273965,27
1773273845,51
1773273966,25
1773273839,43
1773273837,35
1773273958,31
1773273838,35
1773273959,40
1773273831,48
1773273952,28
1773273832,47
1773273953,27
1773273950,28
1773273830,48
1773273951,36
1773273835,42
1773273956,29
1773273836,63
1773273957,34
1773273833,51
1773273954,37
1773273834,64
1773273955,34
1773273828,62
1773273949,29
1773273829,42
1773273826,60
1773273947,28
1773273827,44
1773273948,27
1773273820,42
1773273941,27
1773273821,49
1773273942,33
1773273940,21
1773273824,36
1773273945,25
1773273825,38
1773273946,31
1773273822,34
1773273943,16
1773273823,55
1773273944,22
1773273817,50
1773273938,18
1773273818,34
1773273939,24
1773273815,44
1773273936,22
1773273816,43
1773273937,20
1773273819,41
1773273890,41
1773273893,64
1773273894,31
1773273891,44
1773273892,38
1773273897,68
1773273930,31
1773273810,29
1773273898,56
1773273931,35
1773273895,75
1773273896,85
1773273813,56
1773273934,31
1773273814,42
1773273935,27
1773273811,65
1773273899,53
1773273932,38
1773273812,39
1773273933,30
1773273806,26
1773273927,39
1773273807,28
1773273928,21
1773273925,38
1773273926,40
1773273808,36
1773273929,22
1773273809,59
1773273882,34
1773273883,21
1773273880,51
1773273881,49
1773273886,63
1773273887,67
1773273920,28
1773273884,23
1773273885,58
1773273923,31
1773273924,30
1773273888,37
1773273921,29
1773273889,52
1773273922,26
1773273916,63
1773273917,39
1773273914,38
1773273915,40
1773273918,29
1773273919,26
1773273871,26
1773273992,48
1773273872,26
1773273993,46
1773273990,42
1773273870,33
1773273991,62
1773273875,84
1773273996,15
1773273876,48
1773273873,29
1773273994,40
1773273874,45
1773273995,37
1773273879,38
1773273912,36
1773273913,33
1773273877,42
1773273910,55
1773273878,62
1773273911,82
1773273905,88
1773273906,76
1773273903,34
1773273904,54
1773273909,26
1773273907,39
1773273908,24
1773273860,35
1773273981,35
1773273861,59
1773273982,58
1773273980,47
1773273864,32
1773273985,51
1773273865,33
1773273986,68
1773273862,46
1773273983,39
1773273863,49
1773273984,53
1773273868,17
1773273901,53
1773273989,58
1773273869,46
1773273902,31
1773273866,50
1773273987,42
1773273867,38
1773273900,79
1773273988,51
1773273859,45
1773273970,32
1773273850,43
1773273971,39
1773273853,43
1773273974,24
1773273854,34
1773273975,53
1773273851,45
1773273972,46
1773273852,53
1773273973,50
1773273857,29
1773273978,25
1773273858,59
1773273979,40
1773273855,39
1773273976,22
1773273856,49
1773273977,37
